codigo_fator,codigo_ocorrencia,fator,aspecto,condicionante,area,detalhe_fator,dia_extracao
12961,40264,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
12959,40264,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12964,40264,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12962,40264,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12970,40271,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12975,40271,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12973,40271,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
12978,40271,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12971,40271,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12976,40271,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12974,40271,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
12972,40271,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12977,40271,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12996,40554,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13001,40554,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
12994,40554,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12999,40554,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13004,40554,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12992,40554,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12997,40554,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13002,40554,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12995,40554,"CULTURA DO GRUPO DE TRABALHO",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13000,40554,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
12993,40554,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
12998,40554,"SISTEMAS DE APOIO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13003,40554,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13006,40573,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13005,40573,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13013,40793,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13018,40793,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13016,40793,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13014,40793,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13019,40793,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13017,40793,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13015,40793,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13011,40732,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13009,40732,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13007,40732,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13012,40732,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13010,40732,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13008,40732,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13021,40823,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13020,40823,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13023,40855,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13028,40855,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13026,40855,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13031,40855,"OUTRO FATOR",***,***,***,,2015-06-19
13024,40855,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13029,40855,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13022,40855,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13027,40855,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13025,40855,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13030,40855,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13045,41053,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13050,41053,"OUTRO FATOR",***,***,***,OUTROS,2015-06-19
13033,41053,"ILUSÕES VISUAIS",MÉDICO,***,HUMANO,,2015-06-19
13038,41053,"CONDIÇÕES FÍSICAS DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13043,41053,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13048,41053,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13036,41053,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13041,41053,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13046,41053,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13034,41053,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13039,41053,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13044,41053,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13049,41053,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13032,41053,FADIGA,MÉDICO,***,HUMANO,,2015-06-19
13037,41053,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13042,41053,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13047,41053,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13035,41053,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13040,41053,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13055,41155,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13053,41155,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13058,41179,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13051,41155,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13056,41155,"OUTRO FATOR",***,***,***,,2015-06-19
13054,41155,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13052,41155,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13057,41179,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13066,41374,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13071,41374,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13069,41374,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13067,41374,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13070,41374,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14529,41374,"OUTRO FATOR",***,***,***,,2015-06-19
13068,41374,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13061,41236,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13064,41236,"CARACTERÍSTICAS DA TAREFA",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13062,41236,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13060,41236,MEDICAMENTO,MÉDICO,***,HUMANO,,2015-06-19
13065,41236,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13063,41236,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13076,41411,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13074,41411,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13072,41411,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13077,41411,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13075,41411,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13073,41411,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13078,41552,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13081,41552,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14530,41552,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13079,41552,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14531,41552,"OUTRO FATOR",***,***,***,,2015-06-19
13080,41552,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13083,41578,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13084,41578,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13082,41578,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13116,41898,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13114,41898,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13117,41898,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13115,41898,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13088,41749,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13093,41749,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13091,41749,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13089,41749,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13094,41749,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13092,41749,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13090,41749,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13109,41832,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13110,41832,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13111,41834,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13107,41789,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13112,41834,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13105,41751,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13108,41789,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13106,41789,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13099,41750,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
14550,41750,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13104,41750,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13097,41750,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13102,41750,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13100,41750,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13098,41750,"INDÍCIOS DE ESTRESSE",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13103,41750,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13095,41750,FADIGA,MÉDICO,***,HUMANO,,2015-06-19
13101,41750,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13113,41850,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13119,41900,"OUTRO FATOR",***,***,***,,2015-06-19
13120,41900,PROJETO,MATERIAL,***,MATERIAL,,2015-06-19
13118,41900,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13121,41917,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13122,41917,"INFLUÊNCIA DO MEIO AMBIENTE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13123,41917,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14527,41960,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13126,41960,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13124,41960,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13127,41960,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13125,41960,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13128,41960,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,OUTROS,2015-06-19
13158,42387,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13131,42071,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13129,42001,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13161,42387,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13159,42387,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13132,42071,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13130,42001,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13162,42387,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13160,42387,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13133,42071,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13166,42449,"OUTRO FATOR",***,***,***,,2015-06-19
13153,42251,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13154,42251,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13155,42251,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13156,42287,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13157,42287,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13143,42250,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13148,42250,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13136,42250,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13141,42250,"DINÂMICA DE EQUIPE",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13146,42250,"COORDENAÇÃO DE CABINE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13151,42250,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13134,42250,ATENÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13139,42250,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13144,42250,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13149,42250,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13137,42250,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13142,42250,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13147,42250,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13152,42250,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13135,42250,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13140,42250,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13145,42250,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13150,42250,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13138,42250,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13168,42565,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13169,42565,"OUTRO FATOR",***,***,***,,2015-06-19
13167,42565,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13163,42388,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13164,42388,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13165,42388,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13175,42723,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13173,42723,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13174,42723,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13172,42723,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13171,42718,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13170,42718,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14708,42760,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13180,42919,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13186,42921,"INDÍCIOS DE ESTRESSE",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13191,42921,"RELAÇÕES INTERPESSOAIS",PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13196,42921,"DESVIO DE NAVEGAÇÃO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13183,42921,"ESTADO EMOCIONAL",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13189,42921,COMUNICAÇÃO,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13194,42921,"ORGANIZAÇÃO DO TRABALHO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13199,42921,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13181,42921,DESORIENTAÇÃO,MÉDICO,***,HUMANO,,2015-06-19
13187,42921,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13192,42921,"CLIMA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13197,42921,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13179,42919,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13184,42921,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13190,42921,LIDERANÇA,PSICOLÓGICO,PSICOSOCIAL,HUMANO,,2015-06-19
13195,42921,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13182,42921,FADIGA,MÉDICO,***,HUMANO,,2015-06-19
13188,42921,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13193,42921,"CULTURA ORGANIZACIONAL",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13198,42921,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13178,42880,"OUTRO FATOR",***,***,***,"ASPECTO OPERACIONAL",2015-06-19
13176,42880,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13177,42880,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13218,43063,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13223,43063,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13221,43063,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13219,43063,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13224,43063,"OUTRO FATOR",***,***,***,,2015-06-19
13222,43063,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13220,43063,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13213,42999,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13214,42999,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13212,42999,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13211,42997,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13210,42997,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13216,43062,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14553,43062,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14551,43062,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13217,43062,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14554,43062,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13215,43062,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
14552,43062,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13208,42983,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13206,42983,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13204,42983,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13209,42983,"PLANEJAMENTO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13207,42983,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13205,42983,"APLICAÇÃO DE COMANDOS",OPERACIONAL,***,OPERACIONAL,,2015-06-19
14540,43021,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13228,43256,"PROCESSO DECISÓRIO",PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13233,43256,INSTRUÇÃO,OPERACIONAL,***,OPERACIONAL,,2015-06-19
13226,43256,MOTIVAÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13231,43256,"ESQUECIMENTO DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13236,43256,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13229,43256,"FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13234,43256,"JULGAMENTO DE PILOTAGEM",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13227,43256,PERCEPÇÃO,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13232,43256,"INDISCIPLINA DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13237,43256,"SUPERVISÃO GERENCIAL",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13225,43256,ATITUDE,PSICOLÓGICO,INDIVIDUAL,HUMANO,,2015-06-19
13230,43256,"PROCESSOS ORGANIZACIONAIS",PSICOLÓGICO,ORGANIZACIONAL,HUMANO,,2015-06-19
13235,43256,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13201,42960,"PLANEJAMENTO DE VOO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13202,42960,"POUCA EXPERIÊNCIA DO PILOTO",OPERACIONAL,***,OPERACIONAL,,2015-06-19
13200,42960,"MANUTENÇÃO DE AERONAVE",OPERACIONAL,***,OPERACIONAL,,2015-06-19
